,index,date,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW
hour_start,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1085,1085,2020-02-19,281671.0,307309.0,328561.0,322951.0,312371.0,297459.0,275715.0,257148.0,245019.0,236669.0,231770.0,231844.0,239174.0,258590.0,287527.0,296792.0,288598.0,272645.0,258259.0,248815.0,245506.0,247623.0,212593.0,265710.0
1086,1086,2020-02-20,281054.0,307771.0,329118.0,322929.0,313124.0,298067.0,276838.0,259040.0,247263.0,239333.0,234506.0,234327.0,241888.0,262504.0,290519.0,298471.0,285983.0,269540.0,259577.0,253113.0,252344.0,213289.0,263404.0,275107.0
1087,1087,2020-02-21,286401.0,308575.0,329115.0,322186.0,310670.0,294563.0,273183.0,255715.0,247112.0,235896.0,230454.0,229910.0,236594.0,255537.0,282070.0,290487.0,282825.0,270084.0,262614.0,260695.0,257017.0,262054.0,267624.0,277263.0
1088,1088,2020-02-22,289278.0,308002.0,322296.0,311782.0,301610.0,289159.0,272303.0,254846.0,241260.0,232435.0,226399.0,223027.0,224264.0,231768.0,240424.0,244724.0,248281.0,244716.0,242778.0,234430.0,233490.0,232159.0,231292.0,239343.0
1089,1089,2020-02-23,251127.0,277123.0,297472.0,292299.0,286100.0,275185.0,260457.0,246727.0,234147.0,225168.0,219209.0,216275.0,216925.0,222663.0,228759.0,230194.0,226511.0,218106.0,212421.0,207405.0,202403.0,201036.0,205404.0,216088.0
1090,1090,2020-02-24,234212.0,267603.0,295545.0,294799.0,287562.0,275300.0,257676.0,241421.0,230453.0,223652.0,220200.0,220856.0,229812.0,251302.0,280912.0,292284.0,281865.0,265788.0,253438.0,244943.0,242874.0,246292.0,253248.0,264211.0
1091,1091,2020-02-25,279945.0,306347.0,329203.0,323278.0,312720.0,294373.0,272905.0,255536.0,244213.0,236539.0,232091.0,230970.0,238354.0,258334.0,286363.0,293979.0,277830.0,262438.0,254685.0,249605.0,249233.0,253058.0,259798.0,271926.0
1092,1092,2020-02-26,288545.0,313610.0,334349.0,324422.0,312301.0,295582.0,273811.0,255877.0,243535.0,235194.0,230111.0,229671.0,236452.0,256916.0,284093.0,290655.0,276256.0,261128.0,253559.0,249499.0,249714.0,256458.0,264401.0,275698.0
1093,1093,2020-02-27,290496.0,314584.0,330859.0,321266.0,310273.0,295109.0,273932.0,255264.0,243082.0,235658.0,231162.0,230230.0,237459.0,256729.0,283214.0,289264.0,276423.0,266457.0,260287.0,259840.0,264324.0,227531.0,282246.0,291142.0
1094,1094,2020-02-28,303666.0,321147.0,336232.0,324810.0,313543.0,297120.0,275960.0,257518.0,245165.0,236445.0,231466.0,229530.0,235747.0,252986.0,276886.0,285637.0,280466.0,270763.0,265594.0,267424.0,270107.0,276499.0,285054.0,293885.0
1095,1095,2020-02-29,302231.0,314774.0,327272.0,315891.0,305724.0,292628.0,274574.0,256654.0,,,,,,,,,,,,,,,,
1096,1096,2020-03-01,,,,,,,,,232788.0,223484.0,218325.0,216020.0,216712.0,222077.0,227122.0,228812.0,230732.0,226046.0,220425.0,220834.0,219919.0,221751.0,226410.0,237081.0
1097,1097,2020-03-02,254189.0,279110.0,306489.0,304037.0,296435.0,284652.0,265662.0,248039.0,236956.0,230196.0,226346.0,227113.0,236161.0,258028.0,285895.0,296180.0,282893.0,268291.0,257633.0,248069.0,247257.0,251636.0,256314.0,264160.0
1098,1098,2020-03-03,278919.0,305490.0,331393.0,328030.0,317699.0,300968.0,279255.0,260018.0,246943.0,237804.0,234266.0,233433.0,240846.0,261102.0,287286.0,293593.0,278018.0,264791.0,255501.0,249483.0,249966.0,255293.0,262267.0,273713.0
1099,1099,2020-03-04,288529.0,311845.0,332958.0,327098.0,288085.0,298108.0,276846.0,256847.0,244563.0,236799.0,232179.0,231317.0,238055.0,258137.0,283269.0,289154.0,275475.0,262425.0,256869.0,250380.0,249931.0,257507.0,265859.0,276328.0
1100,1100,2020-03-05,291583.0,310320.0,329990.0,326175.0,314691.0,297777.0,276104.0,257582.0,244276.0,236275.0,231753.0,230010.0,236366.0,255250.0,279605.0,285921.0,280377.0,265077.0,258416.0,254336.0,256097.0,261520.0,270039.0,282506.0
1101,1101,2020-03-06,296023.0,314014.0,333683.0,327114.0,313863.0,297689.0,276147.0,257326.0,245023.0,236572.0,231244.0,230187.0,236360.0,253512.0,276386.0,284658.0,277316.0,268937.0,259805.0,253152.0,252757.0,256719.0,260901.0,269811.0
1102,1102,2020-03-07,281432.0,300292.0,322822.0,315718.0,304992.0,292465.0,274660.0,256685.0,241881.0,232447.0,225818.0,223185.0,224905.0,232120.0,239394.0,244357.0,252767.0,253407.0,245453.0,240385.0,236400.0,233890.0,233276.0,240824.0
1103,1103,2020-03-08,254381.0,274358.0,299012.0,297652.0,290023.0,279495.0,263799.0,248625.0,235612.0,225562.0,218937.0,221908.0,225879.0,234995.0,236269.0,235318.0,227942.0,218463.0,211690.0,209057.0,210831.0,213209.0,216625.0,228358.0
1104,1104,2020-03-09,245586.0,266412.0,295726.0,293109.0,284904.0,266462.0,248165.0,235240.0,226919.0,222203.0,222126.0,229683.0,247737.0,278692.0,297424.0,297206.0,287863.0,274522.0,264091.0,254951.0,250902.0,252560.0,259571.0,275274.0
1105,1105,2020-03-10,287709.0,301646.0,325855.0,316427.0,301413.0,279759.0,259162.0,245414.0,235348.0,229293.0,228150.0,234064.0,250951.0,280459.0,297059.0,301272.0,294711.0,288280.0,282324.0,277608.0,281264.0,232740.0,281844.0,286813.0
1106,1106,2020-03-11,293242.0,305165.0,325760.0,315729.0,301466.0,279490.0,259661.0,245440.0,236337.0,230839.0,228936.0,233909.0,249888.0,279501.0,296342.0,296383.0,285686.0,274348.0,262572.0,256114.0,252530.0,252842.0,257867.0,265600.0
1107,1107,2020-03-12,279958.0,296393.0,320072.0,315848.0,301241.0,278023.0,258212.0,242803.0,233318.0,227230.0,224878.0,230114.0,246536.0,275120.0,291264.0,292892.0,288216.0,281923.0,282070.0,284493.0,287512.0,287274.0,283340.0,284909.0
1108,1108,2020-03-13,294241.0,306241.0,327435.0,319185.0,228812.0,282640.0,260111.0,245864.0,236149.0,229878.0,228649.0,234338.0,249582.0,276702.0,292324.0,296607.0,291584.0,283219.0,275514.0,272668.0,270732.0,267846.0,265870.0,268984.0
1109,1109,2020-03-14,277469.0,294139.0,317108.0,308636.0,296865.0,279529.0,260843.0,244200.0,234630.0,227552.0,223767.0,224820.0,230801.0,222645.0,228452.0,255141.0,256819.0,255679.0,251767.0,249516.0,246558.0,248520.0,251875.0,257503.0
1110,1110,2020-03-15,265493.0,277567.0,299187.0,294639.0,283754.0,267840.0,251235.0,237117.0,226268.0,219033.0,215376.0,215927.0,218674.0,228294.0,231941.0,232371.0,233383.0,232615.0,232593.0,233935.0,230743.0,228597.0,229284.0,237501.0
1111,1111,2020-03-16,252542.0,271572.0,295582.0,291532.0,280170.0,262896.0,245255.0,233198.0,224269.0,219790.0,219330.0,226462.0,244181.0,271977.0,285023.0,289921.0,291369.0,292325.0,287985.0,282694.0,212509.0,281082.0,277510.0,280941.0
1112,1112,2020-03-17,287003.0,300909.0,322544.0,315151.0,300260.0,279165.0,260043.0,246848.0,236582.0,230416.0,229063.0,235173.0,252752.0,278068.0,285833.0,283465.0,272697.0,261032.0,252766.0,246706.0,244957.0,244622.0,250278.0,257750.0
1113,1113,2020-03-18,271348.0,289208.0,313986.0,309443.0,295345.0,275518.0,216405.0,245806.0,240464.0,239231.0,238025.0,241902.0,254425.0,279158.0,288137.0,287982.0,290631.0,288922.0,283923.0,281185.0,272480.0,267956.0,263163.0,263294.0
1114,1114,2020-03-19,267579.0,283173.0,308202.0,306938.0,292677.0,272988.0,258310.0,244663.0,235089.0,229517.0,228762.0,234369.0,249498.0,274271.0,282465.0,282335.0,274506.0,263213.0,255306.0,252458.0,251537.0,249741.0,250737.0,254967.0
1115,1115,2020-03-20,266030.0,284504.0,308751.0,306128.0,293451.0,275248.0,257927.0,244613.0,233618.0,222920.0,222081.0,227714.0,242978.0,267669.0,272343.0,268617.0,252727.0,240305.0,232140.0,229107.0,234406.0,236132.0,237012.0,239590.0
1116,1116,2020-03-21,252207.0,273657.0,298354.0,295067.0,282709.0,266894.0,249994.0,236658.0,225984.0,220894.0,218182.0,220113.0,226662.0,238122.0,242036.0,238823.0,230855.0,221497.0,214323.0,211121.0,207857.0,206708.0,211199.0,221490.0
1117,1117,2020-03-22,238324.0,259640.0,281998.0,283422.0,272184.0,256602.0,241549.0,229289.0,219955.0,214067.0,211417.0,212190.0,216869.0,224644.0,225099.0,220532.0,211711.0,199628.0,191558.0,188189.0,189874.0,195801.0,209075.0,224474.0
1118,1118,2020-03-23,245316.0,266401.0,285368.0,280393.0,267709.0,251265.0,236306.0,225241.0,217054.0,212133.0,212141.0,218450.0,232234.0,254511.0,261051.0,259260.0,252004.0,244015.0,240160.0,239738.0,235030.0,172300.0,233836.0,241570.0
1119,1119,2020-03-24,257232.0,276742.0,298899.0,295134.0,278257.0,260083.0,243436.0,231050.0,221769.0,216652.0,215352.0,221764.0,235988.0,257494.0,262627.0,262007.0,257892.0,250310.0,246454.0,249342.0,250455.0,245188.0,244190.0,245308.0
1120,1120,2020-03-25,257907.0,274830.0,297232.0,294033.0,279850.0,261117.0,244548.0,232210.0,223151.0,216862.0,215972.0,222122.0,236444.0,257548.0,263815.0,262482.0,254101.0,247270.0,237895.0,231588.0,231618.0,232236.0,229859.0,239422.0
1121,1121,2020-03-26,255326.0,274782.0,296673.0,295038.0,281605.0,263390.0,246299.0,234072.0,224879.0,219399.0,218801.0,224793.0,241901.0,263608.0,268393.0,263056.0,249243.0,235419.0,223602.0,220469.0,220028.0,220130.0,221283.0,229780.0
1122,1122,2020-03-27,248793.0,272579.0,297493.0,297677.0,284314.0,265904.0,250331.0,237444.0,229417.0,224321.0,224124.0,230476.0,245618.0,267469.0,271815.0,263766.0,246601.0,233178.0,224524.0,217596.0,213632.0,210766.0,213263.0,222400.0
1123,1123,2020-03-28,240146.0,262482.0,286640.0,289188.0,277830.0,261653.0,245559.0,232751.0,223236.0,217435.0,215724.0,217477.0,223986.0,233014.0,234874.0,230951.0,226249.0,219188.0,211914.0,206984.0,207094.0,208802.0,214494.0,225359.0
1124,1124,2020-03-29,239528.0,259293.0,279913.0,279538.0,267047.0,251495.0,236055.0,223608.0,215234.0,209320.0,206581.0,207965.0,211873.0,218272.0,217922.0,214336.0,206912.0,198839.0,193253.0,194240.0,195117.0,197427.0,197955.0,208382.0
1125,1125,2020-03-30,225711.0,246389.0,271953.0,276331.0,263890.0,247513.0,231675.0,221277.0,213606.0,209345.0,209547.0,216806.0,233003.0,252601.0,258201.0,254923.0,245574.0,235912.0,224778.0,221060.0,220289.0,183501.0,220616.0,229666.0
1126,1126,2020-03-31,245832.0,266184.0,287830.0,288912.0,274629.0,255832.0,240012.0,,,,,,,,,,,,,,,,,
1127,1127,2020-04-01,,,,,,,,228636.0,219277.0,213907.0,212519.0,218228.0,231809.0,249615.0,254198.0,250011.0,239256.0,227903.0,215858.0,212338.0,208892.0,208206.0,214181.0,222255.0
1128,1128,2020-04-02,240264.0,262692.0,287472.0,290365.0,277269.0,258578.0,242775.0,230899.0,222225.0,215801.0,214175.0,220141.0,234383.0,252801.0,258517.0,254872.0,244370.0,230374.0,220258.0,216658.0,213719.0,211190.0,214417.0,223730.0
1129,1129,2020-04-03,241829.0,264965.0,287376.0,288649.0,275474.0,257636.0,241782.0,229935.0,220772.0,215851.0,214977.0,220528.0,234100.0,252679.0,256237.0,250937.0,237714.0,222802.0,211961.0,205267.0,203285.0,203527.0,208888.0,218579.0
1130,1130,2020-04-04,236714.0,257237.0,281090.0,285801.0,274330.0,258293.0,241573.0,228655.0,218985.0,212971.0,210074.0,211311.0,217124.0,223462.0,224806.0,224253.0,222944.0,221526.0,216436.0,210849.0,207935.0,207223.0,210694.0,220611.0
1131,1131,2020-04-05,237708.0,257391.0,277714.0,279074.0,267157.0,251781.0,236479.0,223627.0,214179.0,208009.0,204135.0,203927.0,206966.0,210848.0,212720.0,216134.0,219549.0,222744.0,224990.0,225211.0,225834.0,226959.0,230874.0,242173.0
1132,1132,2020-04-06,252124.0,263537.0,280876.0,278906.0,265267.0,248622.0,233468.0,222335.0,214427.0,210225.0,209780.0,216252.0,230402.0,249036.0,259121.0,264820.0,266234.0,261709.0,256312.0,260180.0,260488.0,256819.0,255173.0,260809.0
1133,1133,2020-04-07,268598.0,282634.0,300981.0,299152.0,284156.0,265925.0,248698.0,235892.0,227548.0,221656.0,219764.0,225155.0,239490.0,257679.0,263082.0,263272.0,251588.0,238654.0,231036.0,231886.0,228435.0,228906.0,234553.0,243470.0
1134,1134,2020-04-08,256786.0,274072.0,294622.0,294193.0,281488.0,263311.0,246156.0,233939.0,224120.0,219041.0,217479.0,222439.0,236510.0,253398.0,261659.0,264883.0,261231.0,253519.0,246561.0,245372.0,239613.0,236294.0,236193.0,241723.0
1135,1135,2020-04-09,256179.0,271936.0,289250.0,292838.0,280230.0,262750.0,246688.0,233346.0,224533.0,219842.0,218616.0,223314.0,236271.0,252800.0,260850.0,266738.0,267660.0,267432.0,264847.0,265248.12,262669.11,258544.32,259617.12,263468.98
1136,1136,2020-04-10,271749.8,282670.04000000004,296188.8899999999,292956.41,279374.24000000005,263062.04,245746.99999999997,233341.07,223319.05000000002,217566.54,214861.92,217419.05000000002,228418.68,241216.27,249507.34,250702.34999999998,247093.7,241086.45,239874.78999999998,238119.62000000002,234023.63,232977.14999999997,229357.67999999996,238509.86000000002
1137,1137,2020-04-11,250268.59000000003,262771.57,280345.88,284003.95,274077.02999999997,260040.53999999998,243587.99000000002,229201.16999999998,219795.63,212400.13000000003,208664.91999999998,209611.26000000004,214626.7,219177.81000000003,218302.57,212275.28000000003,205355.24000000005,197559.19,191951.85999999996,187492.38999999996,185502.3,184951.38,187376.05,197620.17
1138,1138,2020-04-12,217117.42,241108.12,264012.41000000003,270690.87,260294.32,245200.47000000003,229989.06000000003,218129.65000000002,208577.09999999998,202373.37,198553.13,198727.00999999998,200856.98,203902.26000000004,204479.91999999998,204983.43,203391.60000000003,202709.37000000002,202099.66,201275.16,198191.29999999996,197415.6,199997.21,212348.05000000002
1139,1139,2020-04-13,228776.37000000002,246139.73999999996,263713.27,267625.97,258190.06999999998,243406.38,228215.02,217215.0,209368.80999999997,204378.21000000002,202230.65,207358.76,220191.69999999998,236453.44000000003,241960.28,244636.2,238479.94999999995,227315.34,224807.13000000003,225638.58999999997,227651.63,227810.16,229350.8,235023.0
1140,1140,2020-04-14,246591.78999999998,261855.06,279053.94,284330.23,272510.8,254893.16,238223.67000000004,226965.05000000002,200753.55999999997,142291.37,209633.38999999998,218257.94,231762.08,246812.69999999998,248603.12,240566.73000000004,228050.05,215705.15000000002,208703.39,206984.19000000006,207874.46000000002,209142.59999999998,216718.01,228344.33000000002
1141,1141,2020-04-15,247555.40999999997,267999.67,286947.56999999995,291288.94999999995,277662.32,259159.13999999998,241957.05,228468.55999999994,219413.23,213925.11000000004,211932.30000000005,217014.69999999998,230009.0,242913.55,244995.7,237432.69999999998,227040.31,218960.08999999997,215386.47000000003,215575.72999999998,217794.89,220203.27000000002,227818.28999999998,239219.62000000002
1142,1142,2020-04-16,257721.53999999998,274505.69,288505.83,292058.32,208374.43999999997,257986.21000000002,240620.2,227725.62,218259.49000000002,211672.1,210272.00000000003,214227.66,226592.91999999998,239340.76,241884.95999999996,238245.33,230241.84999999998,222604.27,216317.71000000002,214134.03999999998,214503.08,218073.35,226669.85000000003,236547.64
1143,1143,2020-04-17,253300.21,271864.61000000004,288093.32000000007,292684.96,278658.63,260758.92000000004,243788.37,230527.81,221331.99,215467.87999999998,213737.71,217680.15000000002,229148.87,240489.29,245511.27999999997,247841.43,244461.77,241373.34999999995,235361.30000000002,228022.25000000006,225511.18,222673.95,226592.7,235881.27999999997
1144,1144,2020-04-18,250708.41000000003,265627.99,280794.76,284971.22000000003,273220.58,256835.53999999998,240704.71999999994,227507.95,219007.02,212117.49,208354.97000000003,209495.36000000004,214476.06,218213.36000000002,220103.55,222460.92,222037.70999999996,217283.53999999998,214491.04000000004,213174.2,209446.52999999997,207336.87000000002,210268.26999999996,217544.06
1145,1145,2020-04-19,232655.4,251077.50000000003,268100.37,273466.88999999996,266125.62,251428.24000000002,236458.58,223994.52,213379.28999999998,207526.41,204224.90000000002,204615.41999999998,207185.77,207860.93999999997,205450.84999999998,200135.01000000004,193274.65,191407.22000000003,189175.87999999998,188574.84,185751.44999999998,181191.71999999997,184485.42,198144.0
1146,1146,2020-04-20,218151.51,241913.74,262731.03,270383.46,260101.55000000005,243183.95,226431.75,214525.99999999997,207603.48999999996,203065.49,202537.24,208375.36000000004,222503.68000000002,237869.53,246843.79,251435.17,251646.15999999997,250240.19,245825.36000000002,238632.95,229690.72000000003,228405.6,234327.65999999997,240873.24000000002
1147,1147,2020-04-21,253714.00000000003,267538.1,282774.82,287189.74,273939.47,254601.88999999998,238092.23999999996,226432.35000000003,218064.05,212135.05,210468.25999999998,215407.38,228526.0,243164.37999999995,247739.70000000004,246284.48,237611.07,226558.07000000004,217566.3,213914.42000000004,214323.87000000002,214271.13,217778.01,229238.42
1148,1148,2020-04-22,248809.96,268222.06,284697.89999999997,291167.51,278748.77999999997,259644.31999999998,203118.88999999998,211448.47999999998,224506.78,217181.50999999998,218044.82,222887.0,232420.95999999996,244415.48999999996,246501.69,242121.31,231082.74,224787.63999999998,221751.91000000003,222689.90000000002,228414.39999999997,194903.75999999998,243171.22,257336.29
1149,1149,2020-04-23,276344.8,295273.98,307964.32999999996,310128.7,295818.41000000003,275519.13,257653.14000000004,241971.03,231695.28000000003,223997.73,221036.15000000002,223274.47999999998,234397.23,243166.14,246247.55,243803.88999999996,240166.15000000002,235462.70999999996,235713.21000000002,240779.86000000002,248465.92999999993,257897.16000000003,271900.71,285109.74000000005
1150,1150,2020-04-24,303100.08,316063.19000000006,325455.52999999997,325865.11,309965.24,286634.07999999996,263947.45,247190.85000000003,235539.41,227080.66999999998,223345.87,225424.09000000003,233940.18000000002,243070.96,247071.13000000003,249296.63,248034.27000000002,249002.13000000003,252835.89,263484.73000000004,276912.86000000004,292260.13999999996,310626.50000000006,329848.35
1151,1151,2020-04-25,344864.81,354956.79,358828.33,355024.5,335281.45999999996,308768.89999999997,283397.07,262877.67,247095.38999999998,236012.99,228863.91,225808.86,227828.64000000004,227266.82,226625.96,226201.15,227343.87999999998,232612.7,238472.98,248454.47,263552.23,281231.24,301010.27,318868.23
1152,1152,2020-04-26,336643.54999999993,347472.48,347503.74000000005,340635.6999999999,321675.65,297227.50999999995,272680.29,252546.97,237409.34000000003,227424.97999999998,221352.25,217837.36999999997,217636.08999999997,213412.78,210161.79,206855.8,205352.47000000003,207312.72999999998,212104.34000000003,221571.9,233954.88999999996,249816.80000000002,267496.62,286211.68999999994
1153,1153,2020-04-27,306049.98,316086.39,320224.1400000001,319084.36000000004,300837.05999999994,277168.29,255681.12,240390.51,228764.14999999997,222164.79,219215.54000000004,222192.40999999997,231923.18000000005,241836.12,246966.09999999998,248666.28999999998,244299.41,243003.92999999993,244727.34000000003,251646.88000000003,259815.09,269572.98,283893.9,298924.18999999994
1154,1154,2020-04-28,317481.44999999995,331175.71,336602.92000000004,332886.49,315936.05000000005,291671.29,270153.75,252713.2,239054.53999999998,232483.34000000003,232955.2,236078.47000000006,244793.82,249290.16000000003,256032.66,258181.18999999997,257261.97000000003,256735.35000000003,255424.05000000002,270089.23,287253.15,277361.52,319769.71,336762.38
1155,1155,2020-04-29,351573.51,360913.49,360706.08,353945.65,332939.0,305556.65,282454.01,263598.29000000004,249794.81999999998,240458.04999999996,236314.17,238549.45,248957.09000000003,259000.24,262615.2,264590.47,262700.07,267119.36,269903.0,277224.83999999997,288063.87,297695.49000000005,307138.32999999996,321242.66
1156,1156,2020-04-30,331168.74000000005,330359.23999999993,331927.68,331768.7100000001,316177.26999999996,294138.14,272438.52,,,,,,,,,,,,,,,,,
1157,1157,2020-05-01,,,,,,,,254073.42,242125.93,234989.23,231663.67,233446.85,242573.00999999998,251587.40000000002,254619.06999999995,254021.76,249561.65999999997,244392.68,235868.46999999997,235157.49999999997,239761.10000000003,249688.85000000003,260610.32,272950.94
1158,1158,2020-05-02,291151.85,304033.55000000005,312695.6,316934.22,305637.97,286417.82000000007,267524.98000000004,250672.66999999998,238204.52000000002,230632.65,226431.34999999998,225919.72999999995,228428.07,227613.62999999998,224280.21999999997,218870.42999999996,212839.5,210651.02000000002,210363.63,213341.12000000005,220483.13,225848.10000000003,238935.48,254221.93
1159,1159,2020-05-03,274892.67000000004,290432.1,299517.9,304909.4,292118.74000000005,272551.59,256169.9,241881.94000000003,231166.06000000006,223771.68000000002,219207.93,217387.21,218750.27999999997,215038.18000000002,209059.34999999998,199401.55999999997,190455.90999999997,186224.25,184805.09999999998,188870.78999999998,194148.82,202993.91,215567.34999999995,233595.63999999998
1160,1160,2020-05-04,257655.31000000003,277211.37,290236.32000000007,295810.14,283504.24999999994,265646.23,247435.12,236008.05,224753.66000000003,218162.31999999998,216180.98000000004,220447.99000000002,231944.98,242532.11,246341.88999999998,244487.94999999998,238203.15,234604.33999999997,234279.88,241976.81999999998,250398.53000000003,260775.46000000002,275649.35,292365.75
